ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age
214427,Hex Casters,2016,3,6,60,10
958,Orcz,2000,2,4,45,12
166567,Sequence Letters,2009,2,4,0,4
15009,Humm Bug,0,3,16,30,14
22122,Fleeced!,2007,2,6,90,8
8847,Jargon,2003,2,6,60,10
163957,Alien Entity,2014,3,5,10,13
5735,Dragonriders of Pern: The Book Game,1984,2,2,30,10
30760,Penguin Soccer,2007,2,2,20,0
174927,Masterline,2015,2,2,15,7
633,Elixir,1997,3,8,60,10
206681,Space Base Mutiny,2016,2,2,15,10
15563,Double Sens,0,4,16,10,10
12289,Rooster Booster,2004,3,5,30,8
16367,Pick A Dilly,2005,3,7,15,7
33406,Who Am I?,0,2,6,20,5
21150,Stack Market,2004,3,4,45,10
5998,The Italian Campaign: Sicily,1991,2,2,240,12
103640,Carré,2011,2,4,30,8
3434,Golden Deuce,2002,2,4,90,10
22035,Travel Sequence,1994,2,4,20,7
5789,Bombs Away,1995,1,2,60,12
194075,Vroom Vroom,2016,2,4,20,4
19120,High Stakes Drifter,2005,2,8,90,8
10368,Numbers Up,1975,1,4,10,7
13827,UFOs! Fritten aus dem All,2004,2,5,30,12
35023,The Origin of Expressions,2007,3,99,45,12
66590,Just4Fun Colours,2010,2,4,15,8
175923,Hoagie,2015,2,5,20,5
2110,No Bluff!,1997,2,6,30,10
32194,Saba: Palast der Königin,2007,2,4,45,10
305980,A Fistful of Gold,2015,2,2,15,8
57702,Monopoly: Family Game Night Championship Edition,2009,2,6,180,8
22338,Spin & Trap,2006,2,2,0,8
175458,Bad Beets,2015,2,5,15,8
8966,Raid on Richmond,1991,2,2,360,12
21555,Rumble in the Jungle,2004,2,4,30,5
10537,Kit & Caboodle,1997,1,3,30,8
88996,Bag-O-Loot,2010,2,4,20,10
104617,Little Dead Riding Hood,2011,2,5,60,13
246317,Isidore,2018,2,4,30,6
32444,Bello,2007,2,8,5,0
11600,Table Soccer,1965,2,2,30,0
6710,Luck Plus,1983,2,8,20,7
183364,Mad Libs: The Game,2016,3,8,40,10
165578,Astro Jam,2014,2,4,45,10
1480,Imperator,1992,1,5,180,12
9250,UNO Madness,1995,2,4,20,7
4260,Odyssey: The Gods Clash,1980,2,2,240,15
36777,Showtime Hanoi,2008,2,2,15,0
7868,Quadtria,2000,2,2,30,8
261307,5 Second Rule Jr.,2014,3,99,0,6
181263,Falling Coin,2015,3,4,5,6
7097,Go: The International Travel Game,1961,2,6,60,0
13154,Monopoly: Popular Edition,1954,2,6,60,8
38464,Crash by Crash,2008,2,4,30,8
15236,M.I.G. (Mobile Intelligence Games),2001,2,6,15,11
36299,Indiana Jones Akator Temple Race Game,2008,2,4,30,7
3762,Mister Diamond,1993,2,8,20,8
12420,Throw 'n Go Jenga,1986,1,99,15,8
141594,Fleet Admiral,2012,1,4,30,12
7318,Bob the Builder: Scoop's Construction Site Game,1995,2,4,10,4
235943,Doppel X,2017,3,8,20,8
16440,The Alley Cats Game,1976,2,4,45,8
4185,B.S.: The Game of Being Sneaky,1986,2,6,30,12
87871,Bra$ilis,2010,3,6,60,14
564,Die Seidenstraße,1998,2,7,60,10
132357,Sloop,2012,2,6,30,8
2383,Blue Line Hockey,1968,2,2,45,8
136554,Rock Me Archimedes,2012,2,2,15,5
238883,The Great Tour: European Cities,2017,3,6,30,8
13350,Jeu du Nain Jaune,1600,3,8,1,8
3668,Tribbles Customizable Card Game,2000,2,4,30,7
6543,WorldKiller,1980,2,2,60,10
113312,Grill Party,2012,2,5,30,10
114316,Ace of Spies,2012,2,5,30,10
2404,Sorcerer King,1985,2,6,180,12
41190,At Full Throttle,2009,2,4,10,5
13488,Redneck Life,2004,2,6,60,12
95810,Herding Cats,2012,2,6,15,6
35414,The Chain Game,2008,3,10,30,12
1368,Tuf,1967,1,4,10,8
124758,Famous Forehand: The World's Smallest Tennis Game,2012,2,2,30,13
10765,Geist,2004,2,5,60,10
226356,Gimme Gimme Guinea Pigs,2017,2,6,5,3
103844,Castle Dash,2011,3,6,30,8
28053,Tunnelz,2007,2,2,10,6
16809,Suds,1997,2,4,10,6
23576,CooCoo the Rocking Clown!,2005,1,6,5,3
2550,Snarf Quest,2001,2,5,20,10
193049,mau mau!!,0,2,6,0,6
124589,Flame War,2012,2,6,15,10
142194,Стартап,2011,2,5,20,12
5678,Thieves Guild,2003,2,4,120,12
169077,Medicine Whoops,2015,2,4,0,10
94002,Nitro Dice,2011,2,6,60,9
28298,Bendomino,2007,2,4,20,6
16088,Calaboose,2005,2,5,30,12
10104,Take 5,1977,2,2,10,7
7827,Fast Figure,2003,3,6,30,12
164542,Expeditie Robinson,2014,2,6,60,10
28861,Kingdom Quest,2007,2,4,60,8
19530,Toot and Otto,2004,2,2,15,4
30335,Murdero,2007,2,4,30,10
15396,Linkity,2004,3,8,15,8
2186,Dino,1987,2,6,30,10
19349,Zahlemann und Söhne,1994,2,4,0,7
2784,Plague!,1991,2,4,120,10
192904,Destroy BCN!,2016,2,4,30,10
243606,Clouds,2018,2,5,10,4
25526,Monopoly: Batman,2005,2,6,120,8
5561,Monkey Mission,2003,2,4,30,7
19512,Tintin et le Piège du Totem Dhor,1993,2,4,60,7
90467,Monsta,2011,3,5,30,8
2196,Out of Context,1985,3,6,30,0
19876,Palatinus,2005,2,5,30,8
84173,Van Helsing,2010,2,5,60,10
119622,Massilia,2014,2,4,120,14
471,Totem,1995,2,4,90,10
19647,Wir sind schwanger,2005,3,7,0,12
161720,Rumplestiltskin!,2014,7,20,0,0
126463,Spectrix,2012,0,0,0,8
40908,Trivial Pursuit: Genus Edition - Bite Size,2004,2,6,30,15
1994,Distant Seas: The Merchant Marine Game,1992,2,4,120,12
91664,Auf die Birne,2011,2,5,15,7
246704,Mixtape,2018,3,0,0,12
6840,Teams of Enemies,2000,4,8,45,12
6883,Cthulhu Mash,2003,1,4,60,12
6426,Kage,1986,2,2,20,10
223034,Dungeon Hustle,2017,2,4,45,14
283544,25 Outlaws,2019,2,5,0,17
89620,Monopoly: Canada (Electronic Banking),2009,2,6,90,8
617,Alles Futsch,1998,2,5,45,12
75762,ego: love,2010,2,5,45,16
1136,Domain: The Warlock's Challenge,1991,1,4,120,12
2148,Huzzah!,1997,3,8,60,10
169463,The Princess Bride: Miracle Pill,2015,2,6,15,10
179228,Grim,2015,2,6,30,10
999,Panda Monium,1994,3,6,20,6
14953,Backpacker,2004,2,6,60,10
21788,Panicozoo,2005,2,6,15,6
42380,Linwood,2009,2,6,30,8
3848,Ultimate Combat!,1995,2,2,30,10
1715,Od,1985,2,4,45,12
183532,Star Wars: Galaxy Rebellion,2015,2,4,45,8
5265,Commando,1979,2,20,120,12
153780,Black Sheep and White Sheep,2014,2,4,20,5
74310,Falklands Showdown: The 1982 Anglo-Argentine War,2011,1,2,240,10
208533,Batman: The Animated Series - Almost Got 'Im Card Game,2017,5,8,30,15
103828,The Jam,2011,2,4,40,5
169256,Hoverkraft,2014,1,8,5,8
2450,Deuce,1985,2,6,20,8
180257,Molecular: The Strategic Chemistry Tile Game,2015,2,8,60,14
10578,Super 3,1978,2,2,20,7
10960,Swärje,2004,4,6,90,13
18399,Fan Tan,0,3,8,25,10
6702,Battlecards: World Conflict - The Russian Front - Starter Set,2003,2,8,60,10
65557,Order's Up!,2010,2,6,15,6
124393,Cavemen Playing With Fire,2012,2,2,30,12
2650,Infection,1998,2,8,60,9
4441,PornStar,2001,2,6,20,18
13284,Cowpoker,2006,2,4,30,10
7837,Drago Mago,2003,2,4,20,8
3698,Clontarf,1993,2,2,180,12
187186,Movies Trivia Game,2013,2,99,120,12
155912,Monopoly: Marvel Comics Collectors Edition,2012,2,6,100,8
32464,Sorry! The Simpsons Edition,2007,2,4,30,0
1657,Space Pigs,1999,3,6,120,12
15372,Guesstimation,2009,3,8,60,8
5429,Blurt! Card Game,2000,3,5,20,8
2845,Star Fist,1991,2,2,90,12
63067,Zombie Ninja Pirates,2010,2,6,20,13
3566,Thinking Man's Football,1966,2,2,90,0
9415,Microdot,1975,2,4,60,8
9251,Whot,1935,2,2,10,7
10612,Schampus,1996,2,6,10,4
109252,Creature Clash! Card Game,2011,2,6,60,8
203083,Zombies, Run! The Board Game,2017,2,5,240
5272,Hilarium,2001,3,6,45,18
17785,Seti,1979,2,2,30,10
31066,Aapep,2007,2,4,20,8
10869,Heart of Africa,2004,2,5,60,10
180940,Top Face!,2015,3,5,15,7
1006,Die Erbraffer,1994,2,6,90,12
200188,Monster Misfits,2016,2,5,90,7
131006,Evil Intent,2014,2,6,60,12
11083,Moby Pick,2004,3,8,15,7
1099,Downspin,1970,2,2,30,7
8560,Make 5,1998,2,2,10,6
2819,Trivial Pursuit: Genus 5,2000,2,24,90,12
32996,Yucatán,2008,2,4,60,12
12304,Deluxe Pass the Pigs,2004,2,10,20,7
11115,Saipan,1993,1,1,0,0
4508,Warchon,2002,1,2,60,12
249816,Taco vs. Burrito,2018,2,4,45,7
7329,Neopets: Adventures in Neopia,2003,2,4,30,8
192225,Pickle Letter,2016,2,5,20,7
22595,Axis of Evil: A Strategic Wargame,2006,3,5,60,14
942,Gastero Speed: Les Gros Bourgognes,2000,2,6,60,10
4810,BattleBoard,1972,2,2,30,7
5616,James Bond Secret Agent 007 Game,1964,2,4,45,8
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,1998,2,4,90,12
13164,Mastermind for Kids,1996,2,2,30,6
28292,Deluxe Weed!,0,2,4,20,18
177633,Ciak! Il gioco di carte,2015,2,5,45,13
17869,Heroes of Might & Magic IV Collectible Card & Tile Game,2005,2,6,0,9
144036,Diamonsters,2013,2,6,20,10
8319,Sixth Fleet: US/Soviet Naval Operations in the Mediterranean in the 1970's,1975,2,2,120,12
5882,Europe Aflame,1989,2,4,120,12
4175,Diskwars: Legend of the Five Rings,2000,2,6,45,12
22379,aBRIDGEd,2006,4,4,40,12
41890,Food Chain,2009,2,4,30,8
14374,Monster Match,2002,2,4,10,6
3909,Pirate's Treasure,2001,2,4,45,7
1122,Dry Gulch,1999,3,6,150,10
168236,My Little Pony Rainbow Magic Game,2014,2,4,0,3
7488,Squeeky,2003,2,6,30,6
9211,Screwball Scramble,1979,0,0,20,5
3314,Lügenbeutel,1978,2,8,30,8
4735,Where There's A Will,2002,2,6,45,9
72957,Nino Delfino,2010,2,4,20,4
140153,T.E.G. Cartas,2012,2,4,30,10
170927,Kortslutning,0,2,16,0,8
172310,Kakerlaloop,2015,2,4,15,5
137016,Fish Fish,2013,2,8,20,8
29268,Party & Co: Junior,1994,2,4,35,6
89404,Diary of a Wimpy Kid: Zoo-Wee Mama Card Game,2010,2,6,20,7
128180,Farkle Flip,2011,2,99,15,8
13106,Dad's Army,1974,2,4,0,8
12043,Stadt - Land - Fluss,0,2,10,15,7
144066,Family Feud Strikeout Card Game,2011,3,99,0,10
2102,Project CIA: The Secret Formula,1973,2,4,60,8
9621,Battle for the Galaxy: Zylatron,1986,2,4,45,10
5715,Petropolis,1976,2,7,90,9
30248,Mini Chuck-it Chicken!,2007,2,4,10,4
3273,Cat Attack,2002,2,6,120,10
9959,WCW Nitro Trading Card Game,2000,2,2,10,10
16130,Trivial Pursuit Junior Fourth Edition,1996,2,4,30,0
8998,Taboo Junior,2001,4,0,30,8
4790,Trivial Pursuit: Volume II,1987,2,6,90,12
124833,Tentacle Bento,2012,2,6,60,16
33599,Der schwarze Pirat: Das Duell,2007,2,2,10,5
43799,Coral Sea Solitaire,2010,1,1,240,12
24627,Star Wars Miniatures: Starship Battles,2006,2,2,60,10
12206,Space Race,2004,2,4,15,6
145963,Wetland,2013,2,4,30,0
21209,Thin Ice,1997,2,8,15,0
154553,Last Letter,2014,2,6,15,8
3016,Stand & Die: The Battle of Borodino,1941,1991,2,2,240
8455,Anvil-Dragoon: Southwall 1944,1986,2,2,120,12
37490,Lumps, the Game of Big Rolls and Smart Holds,2008,1,100,15
9808,Solotaire,1973,1,2,10,10
7051,Kampfpanzer: Armored Combat, 1937-40,1973,2,2,120
11573,Celebrity Taboo,1991,4,0,25,18
246015,Hearing Things,2017,4,8,0,12
3371,September,1985,2,2,20,4
36905,Eesti mälumäng,2004,2,6,45,0
209366,Gobbit Angry Birds,2016,2,8,15,6
5530,Burger Battle,1990,2,4,20,8
137244,Monopoly Hotels,2013,2,2,30,8
10570,To the Far Shore,1994,2,2,240,12
157352,Doom and Bloom SURVIVAL!,2014,2,4,40,12
165470,100!,2014,3,5,10,9
1812,Night of the Ill-Tempered Squirrel,2000,3,6,30,13
38991,Hot Potato,2011,3,9,30,9
17700,Cluedo Card Game,1990,2,4,30,8
6630,Intercept: The Electronic Search and Destroy Game,1978,2,2,30,8
18164,Black Cannon,1986,2,4,30,8
19115,Dead Money,2006,3,6,20,10
181246,Crazy Bullets,2015,2,4,15,8
10688,Advanced Dungeons & Dragons Battlesystem Skirmishes,1991,2,8,120,12
179956,The Arabian Pots,2014,2,6,10,6
20018,Aloha,2005,2,5,45,10
97287,Great Western,2011,2,4,40,10
5304,Basketball Strategy,1974,2,2,30,12
195,NASCAR Champions,1998,2,5,30,8
27663,Junior Cluedo,1993,2,6,20,12
8904,Cropredy Bridge: A Fleeting Victory,1992,2,2,180,12
146496,Bam!: Das unanständig gute Wortspiel,2013,4,10,40,16
58713,Lübeck,2009,3,5,30,8
11047,Barbarossa: Game of the Russo-German War 1941-45,1986,2,2,1200,12
684,Monopoly: The Card Game,2000,2,6,30,8
11826,Cyberpunk: The Collectible Card Game,2003,2,2,30,6
10769,Herzlos,2003,2,5,30,8
21513,Hercules: The Legendary Journeys Trading Card Game,1998,2,3,10,10
151367,Heads Up! Party Game,2013,2,6,30,8
188129,Heroes and Tricks,2017,2,6,25,8
2391,Risky Strategy,1991,2,6,45,12
33569,Wildcraft!,2006,1,4,60,4
35676,Time After Time,2008,2,4,10,6
254178,Gnomeland,2018,2,4,60,10
136092,Blitzed!,2013,3,5,15,8
2626,Das Phantom,1993,2,6,45,10
9929,Touch and Go,1974,2,2,20,0
161553,Drecksause,2014,2,4,20,6
147112,Monopoly: My Little Pony,2013,2,6,0,8
32495,Murder City,2007,2,5,120,12
572,Battle Cattle,1996,2,8,60,8
286309,UNO Dice Game,2019,2,4,15,7
124395,Chipleader,2012,2,4,45,12
256479,TomaTomato,2018,3,6,20,6
7334,Knockout,1991,2,8,30,7
147721,Karnickel,2013,2,4,15,6
408,Zoon,1999,2,2,30,8
281457,Manchukuo,2020,1,4,90,14
8400,Travel Buff,1987,2,6,30,12
125013,Next!,2012,2,6,15,8
206508,Disney Tsum Tsum Bubble Fever,2016,2,4,15,6
4502,König der Maulwürfel,2002,2,4,20,5
215154,Jungli-La,2016,2,5,45,6
6949,Garfield,1981,2,4,20,6
36615,The Game of Life: Indiana Jones,2008,2,4,60,0
94958,Drôles de petites bêtes Domino,0,1,4,20,3
189806,Rocket Squad,0,2,6,20,6
13972,Party & Co,1993,3,20,45,14
3189,BAS-KET,1938,2,2,30,5
87280,Danse Macabre,2010,2,2,30,9
119500,Wanna Bet?,2012,3,6,45,7
30334,Fort Boyard,1998,2,6,45,8
207975,Siege,2016,2,6,15,0
149323,Yahtzee Steal the Deal,2013,2,5,15,8
32685,Warriors of the Promised Land,2007,2,6,30,0
136588,Bejeweled Frenzy,2013,2,4,0,8
92497,Pass the Pigs: Pig Party Edition,2011,2,4,20,7
205865,Naova,2016,2,6,20,10
4560,Fast 111's,1981,2,4,20,5
14696,The Horse Race Game,2004,1,15,10,8
18499,Fuldrigger,1985,2,4,90,7
144337,Doodle Jump,2013,2,4,20,8
34974,Pasapalabra,2001,3,6,0,0
214343,Fantastic Gymnastics,2016,1,99,30,8
4325,Conflict,1940,2,4,30,10
7465,Chekov,2003,2,3,20,8
1450,Jagd der Vampire,1991,2,6,45,10
25155,PerplexCity: The Boardgame,2006,2,16,120,8
150216,QuickWits,2013,3,99,30,17
27552,Élve fogd el,1981,2,8,30,8
72376,Forever Young: A Vampire Game,2010,2,6,60,13
6513,Don't Panic!,1987,1,8,20,8
43042,Black Stories Junior: Blue Stories,2009,2,15,222,8
8593,Wreckage,2003,2,4,45,10
107029,Simon Flash,2011,1,0,0,8
13115,Taki,1985,2,10,30,6
260268,DIG IT UP,2018,2,5,25,7
2649,Spider Wars,1988,2,2,30,7
119165,Serpent Stones,2013,2,2,30,8
146151,Käse Würfeln,2013,2,5,30,8
169755,Woof Meow Biscuits,2014,2,5,15,6
26578,Tumbling Tower: Rainbow!,0,1,8,5,5
2858,Mathable,1987,2,4,60,9
12162,UNO Blitzo,2000,2,4,20,7
1941,Sjörövarön,1955,2,6,60,8
4897,Shake Up,1997,2,4,30,7
12274,Bloody Legacy,2004,2,8,30,8
89222,Bloodsuckers,2011,2,4,120,13
91448,Scene It? Comedy Movies,2010,2,12,30,13
13879,Scene it? Jr.,2003,2,12,30,8
3884,Mana Burn,1998,2,8,45,10
12500,Automobile für die Welt,1977,3,6,60,16
4951,PAC-MAN Card Game,1982,2,4,20,8
210098,Circus Puppy,2016,2,5,20,6
8247,Hoppla Lama,2003,3,6,30,8
24142,Monopoly: Rudolph the Red-Nosed Reindeer,2005,2,6,120,8
7156,UNO: Hello Kitty,2003,2,10,30,7
3080,RSVP,1958,2,2,60,6
9583,UNO: SpongeBob SquarePants,2002,2,10,20,6
858,Blindes Huhn,1997,3,6,20,8
5465,Space Fleet,1991,2,4,60,8
1193,The Bottom Line,1985,3,6,90,10
2643,Target: Libya,1986,2,2,360,12
2314,Off to the Tower,1978,2,4,20,5
9174,Leonardo,1988,2,6,90,10
130470,Marauders,2012,3,4,60,0
98189,Casse-toi Pov'con!,2011,2,6,15,12
34745,Battleship Express,2007,2,4,20,7
36650,Quick,2008,2,6,30,8
10152,Super Simon,1979,1,4,10,7
947,Trivia for Dummies,1998,3,4,20,12
186185,Aladdin's Flying Carpet,2014,2,2,15,4
32702,Foodie Fight,2007,2,6,90,0
33421,Collateral Damage,2007,2,6,120,0
72482,Heroes of Graxia,2010,2,6,60,10
210181,Doctor Who: Time Clash - Starter Set,2016,2,4,20,14
110434,Farkle Frenzy,2011,2,4,20,8
1414,Decathlon,1972,1,8,120,10
3585,Sorcerer: The Game of Magical Conflict,1975,1,6,60,10
165414,Dudab,2014,2,6,30,8
2492,Doctor Faust,1990,2,2,45,12
17580,Koffer packen,1967,2,6,15,5
9578,Goosebumps: One Day at Horrorland Game,1996,2,4,45,7
28176,Crazy Creatures,2007,2,4,45,4
3525,Act One,1995,4,99,30,12
271042,UNDO: Curse from the Past,2019,2,6,90,10
10033,Monopoly: Las Vegas,2000,2,6,120,8
12683,Cookin' Cookies,2003,2,4,10,4
147685,Hook!,2014,3,6,30,8
22254,Narnia Risk Junior,2006,2,4,90,8
169045,Star Wars Galactic Dice Game,2014,2,8,15,7
209551,Zombergeek,2016,2,5,45,8
163724,My Monopoly,2014,2,4,180,8
50912,NichtLustig: Labor Chaos,2009,3,6,30,8
7631,The Game of Sniglets,1989,3,6,45,10
239189,Chronicle X,2019,1,7,180,12
42691,RÖK,2009,2,5,20,8
4797,Guinness Game of World Records,1975,2,6,45,10
15090,Scrabble Dice,1989,1,0,0,8
9388,Knock!  Knock!,2004,3,6,20,10
78436,Apples to Apples Mod,2009,4,6,30,12
10565,Fits,1999,2,4,15,8
136285,Ubongo: Das Würfelspiel,2013,2,4,20,8
15806,Knowing Me Knowing You,2003,2,6,45,12
5621,Bleeding Sherwood,1996,3,5,45,10
266031,Meme: The Game - Disney Edition,2018,3,6,15,8
6647,Ökolopoly,1983,1,6,45,12
4310,Sting,1984,2,6,20,9
34825,4-mation,2007,2,6,0,0
762,Formula C Minus,2000,2,6,0,10
28063,Het goud van de Farao,2007,2,4,45,11
22802,Pandabo,2005,2,4,15,4
116596,Fruit Ninja Card Game,2011,2,4,15,5
2513,Colony,2001,2,6,360,0
92646,The Million Pound Drop,2010,2,0,0,12
32431,Altamira,2007,3,5,75,12
38504,Hurry'Cup!,2008,3,6,30,9
98857,White Elephant,2011,3,7,15,8
1937,Lao Pengh,1999,2,6,20,10
5638,Monopoly Playmaster,1982,3,8,120,0
3514,Game of Knowledge,1984,2,10,60,10
3298,Schleck und weg!!,2002,3,6,10,4
13262,Spider & Fly,1977,2,4,20,5
71837,The Hunger Games: Training Days,2010,2,6,30,14
9508,Golden Trivia Game: M*A*S*H Edition,1984,2,0,30,10
2140,Eldorado,1990,2,6,45,8
2771,Maginor,2001,2,4,45,12
4866,Park and Shop,1950,2,6,30,10
3203,Contack,1939,2,7,10,10
256250,The Waylanders,2018,2,4,90,12
4676,Rush for Glory,1989,2,2,120,12
22866,UNO: Family Guy,2004,2,10,30,7
24743,Machina,2002,2,8,45,11
51505,Seinfeld Trivia Game,2009,2,4,60,12
145842,Monopoly Empire,2013,2,4,25,8
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,2000,2,6,30,10
8484,Xena Warrior Princess: The Board Game,1998,2,4,60,8
6620,Den of Thieves,2003,2,5,90,9
1303,The Squirrel Game,1987,2,4,20,5
195696,Magicka Mayhem: The Card Game,2016,2,4,30,7
24379,Celebrity Head,1994,2,4,30,8
257851,Picnic,2018,2,6,15,8
34277,Gisborne: Die ersten Kartographen,2008,3,5,40,8
158771,Hogger Logger,2015,2,6,20,7
21705,Scene It? Friends,2005,2,12,60,0
12130,Barons' War,2004,2,2,180,10
286547,Wizard Würfelspiel,2019,2,5,20,10
12976,The Mutiny on Little Blue,2004,3,7,45,10
192801,Among Us,2018,4,8,90,10
2572,Quicksand,1981,2,2,20,8
1998,Tutankhamen's Revenge,1990,2,6,30,8
194575,Loża Szyderców,2015,2,40,0,16
1221,Crossed Wires,1993,2,4,20,6
54395,Difference,2009,2,6,20,6
8057,1944: Second Front,1990,1,2,300,12
4885,Chicken Out,1988,2,4,20,6
40559,Trivial Pursuit: Family,2008,2,6,60,8
174065,Pan tu nie stał! Demoludy,2015,3,5,30,10
120515,Chupacabra: Survive the Night,2012,2,4,20,8
16873,Dividends,2005,2,12,30,12
5688,Trolls in the Pantry,1989,2,4,30,7
5244,Star Wars: Destroy Death Star Game,1977,2,4,30,7
146146,Galapagos,2013,2,4,30,8
10345,Safari Round Up,1973,2,4,10,8
12988,Collide-O!,2004,2,5,20,8
1200,Sagarian,2000,3,6,60,12
10257,Battle of Buena Vista,1996,2,2,90,12
20311,Horse-opoly,0,2,6,120,8
21807,Papa Bear,1999,2,5,10,5
76443,Legitimacy,2009,2,6,30,10
5312,Family Feud,1977,2,9,30,8
997,Canaletto,1995,3,4,45,12
4952,Trivial Pursuit: TV Edition - 4,800 Questions and Answers,1992,2,6,60
4081,Nick at Nite Classic TV Trivia Game,1996,2,4,45,8
172580,The Vampire, the Elf & the Cthulhu,2016,2,5,60
1306,Krakatoa,1983,2,4,45,8
4073,Malarky Card Game,2000,2,6,30,10
23200,Dylan Dog,1994,3,6,0,10
42062,Pants on Fire!,2009,2,8,60,13
141250,Pirackie Skarby,2013,2,5,15,6
4486,Dragonslayer,1981,2,4,120,12
4405,Big Deal,1977,2,4,90,8
42892,The Isle of Doctor Necreaux,2009,1,5,40,14
1672,Open Fire: Solitaire Tank Combat in WWII,1988,1,1,240,12
18498,Zimbbos!,2004,1,4,10,3
19447,WWE DVD Board Game,2005,2,8,120,10
235247,Jim Henson's The Dark Crystal: Board Game,2018,2,4,120,6
6977,Mission Command Land,2003,2,2,60,10
2336,S.P.I.V.'s,1986,2,6,90,10
5886,Die Dracheninsel,2003,3,6,60,10
40480,Fantasía S.A.,2008,2,5,20,12
139975,Twisted Farkel,2011,2,6,15,8
3745,Bioviva,1996,2,6,60,10
8177,UNO: Spider-Man,2002,2,10,10,7
139769,Robotech RPG Tactics,2014,2,0,180,0
232944,Where in the World is Carmen Sandiego? Card Game,2017,2,4,50,8
38678,Novem,2008,2,2,0,0
58396,20000 Mijlen onder zee,2009,2,5,60,0
3271,Battlesuit,1983,2,2,60,10
194032,Dragon Rapid Fire,2016,2,4,15,3
13916,Mr & Mrs,2001,2,16,30,8
31057,Easy School,2007,3,5,30,8
28301,Trivial Pursuit: Music Edition 1990-Now - Bite-size,2006,2,6,30,12
24706,Where is Moldova?,2005,2,4,45,8
9348,Der Alchimist,2000,2,6,60,10
298,Lang lebe der König!,1997,3,5,60,10
154642,Cinelinx: A Card Game For People Who Love Movies,2014,2,6,60,13
6534,Maya Madness,2003,2,4,20,10
147523,Risk Battlefield Rogue,2013,2,4,90,13
21631,Bohnkick,2006,2,4,45,8
34785,Murder Mystery Mansion,2008,2,6,15,8
171547,Tornado Ellie,2015,2,4,15,8
19062,CardChess,2001,2,4,0,10
135492,Minderheiten-Quartett,2010,2,4,15,0
5666,Strolling Bowling,1979,2,8,30,7
35262,Monopoly: Here & Now Electronic Banking,2006,2,6,90,8
4023,Frag Deadlands,2001,2,6,60,14
7471,Breaking Point,1976,2,4,20,7
63217,Scabs `N` Guts,2009,2,0,30,6
6531,Dwarven Dig!,2003,2,6,45,10
4788,Quad-Ominos,1978,2,8,60,10
7982,DeltaVee,1981,2,2,60,10
663,Siege,1999,2,2,30,10
15819,Snifty Snakes,1975,2,4,2,5
4319,Zeppelin,1993,2,2,120,12
11052,BRIDG-IT,1960,2,2,15,7
9633,Barbie Queen of the Prom Game,1960,2,4,20,6
182380,Robogem,2015,2,4,30,6
80935,L'Aventure c'est dur,2010,2,6,30,8
235695,Frontier: The Card Game,2017,1,4,90,12
151847,That's What She Said Game,2016,4,10,60,16
13477,Space Shuffle,2004,2,5,30,8
9589,Dog Dice,1997,2,4,10,5
86443,Color-A-Do,2010,2,6,20,6
14342,Scene It? TV,2004,2,12,30,13
118315,Ruse,2014,3,5,30,10
3030,Baggage Claim,1987,2,4,20,5
3483,Pinocchio,2000,2,6,10,6
595,Escape from Elba,1999,3,6,60,10
225313,Spoilers: The Beginning,2017,3,6,40,12
167589,Cut the Rope: The Card Game,2014,2,8,15,6
2430,Phlounder,1964,2,4,10,8
101519,Rise or Fall,2011,3,8,10,7
2664,Push Over,1981,2,4,20,6
11563,Forgotten Axis: The Finnish Campaign,1999,2,2,0,12
954,Pony Express,1991,2,6,60,12
2311,Wild Life,1964,2,5,90,10
148628,Age of Soccer,2014,3,6,30,8
26986,Retro,2006,3,5,60,15
7069,Summer Camp,2003,2,7,60,12
15031,Jochen der Rochen,2004,2,6,15,4
87748,Frenetic Village,2010,2,8,20,8
89915,Top & Down,2011,2,4,30,8
116975,Diam's,2011,2,5,20,7
5527,Memo Street,2003,2,4,20,8
167850,Zombie Mania!,2014,2,5,20,8
1542,Calamity!,1983,2,6,60,10
7549,Stone Soup,1996,2,5,20,8
1473,Barbarians: 70 BC - 260 AD,1994,1,2,240,12
170054,Accentuate,2014,4,12,30,12
200783,HOP!,2016,3,6,30,6
11528,White Eagle Eastward,1992,2,2,300,12
63899,Magma Monster,2010,2,4,20,7
57239,Locale,2009,3,8,90,8
89976,Bugs & Co,2011,2,8,5,8
4561,Carrera de Mente,1985,2,20,90,10
29019,Gildia,2007,2,6,45,10
5810,Trivial Pursuit: Warner Bros. All Family Edition,1999,2,6,60,8
256375,Star Wars: I've Got a Bad Feeling About This!,2018,2,8,0,12
224751,ROBiTs,2017,2,7,20,10
2068,Der Herr der Wichtel,1999,3,5,45,10
25455,Mercante in Fiera,1755,5,10,30,10
242289,Cat Chaos Card Game: Celebrity Edition,2017,2,8,20,8
38860,Switch: Secrets of the Temple,2008,2,6,45,0
207167,Monopoly: Ultimate Banking,2016,2,4,60,8
190409,Star Wars: Duels Card Game,2015,2,2,0,7
122868,Blackrock City,2012,2,4,30,10
5742,Escape from Colditz Castle,1972,2,4,60,8
7009,Khyber Rifles,1984,2,2,120,12
10306,King Kong,1976,2,4,20,8
129851,Czech Pub,2012,2,6,60,0
